x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.24,2012-07-24 00:00:00,ON,2012,7,24,20.6,,14,,27.2,,,M,,M,,M,,,0,,0,,2.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.25,2012-07-25 00:00:00,ON,2012,7,25,18.7,,10.2,,27.1,,,M,,M,,M,,,0,,0,,0.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.26,2012-07-26 00:00:00,ON,2012,7,26,22.9,,18.6,,27.1,,,M,,M,,M,,,0,,0,,4.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.27,2012-07-27 00:00:00,ON,2012,7,27,21.8,,16.1,,27.4,,,M,,M,,M,,,0,,0,,3.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.28,2012-07-28 00:00:00,ON,2012,7,28,21.9,,15.9,,27.9,,,M,,M,,M,,,0,,0,,3.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.29,2012-07-29 00:00:00,ON,2012,7,29,20.1,,13,,27.2,,,M,,M,,M,,,0,,0,,2.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.30,2012-07-30 00:00:00,ON,2012,7,30,20.2,E,11.7,E,28.6,E,,M,,M,,M,,,,M,,M,2.2,E,0,E,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.7.31,2012-07-31 00:00:00,ON,2012,7,31,22.3,,9.8,,34.8,,,M,,M,,M,,,0,,0,,4.3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.1,2012-08-01 00:00:00,ON,2012,8,1,20.7,,13.5,,27.8,,,M,,M,,M,,,0,,0,,2.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.2,2012-08-02 00:00:00,ON,2012,8,2,20.7,,12.9,,28.4,,,M,,M,,M,,,0,,0,,2.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.3,2012-08-03 00:00:00,ON,2012,8,3,25.6,,18.1,,33.1,,,M,,M,,M,,,0,,0,,7.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.4,2012-08-04 00:00:00,ON,2012,8,4,26.2,,20.1,,32.2,,,M,,M,,M,,,0,,0,,8.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.5,2012-08-05 00:00:00,ON,2012,8,5,21.2,,14.7,,27.7,,,M,,M,,M,,,0,,0,,3.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.6,2012-08-06 00:00:00,ON,2012,8,6,19.3,,12.1,,26.5,,,M,,M,,M,,,0,,0,,1.3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.7,2012-08-07 00:00:00,ON,2012,8,7,19.8,,11,,28.6,,,M,,M,,M,,,0,,0,,1.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.8,2012-08-08 00:00:00,ON,2012,8,8,22.2,,15,,29.3,,,M,,M,,M,,,0,,0,,4.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.9,2012-08-09 00:00:00,ON,2012,8,9,17.7,,16.3,,19.1,,,M,,M,,M,,,0,,0,,0,,0.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.10,2012-08-10 00:00:00,ON,2012,8,10,20.2,,16,,24.3,,,M,,M,,M,,,0,,0,,2.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.11,2012-08-11 00:00:00,ON,2012,8,11,18.9,,15.6,,22.2,,,M,,M,,M,,,0,,0,,0.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.12,2012-08-12 00:00:00,ON,2012,8,12,20.1,,15.5,,24.6,,,M,,M,,M,,,0,,0,,2.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.13,2012-08-13 00:00:00,ON,2012,8,13,20,,14.5,,25.5,,,M,,M,,M,,,0,,0,,2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.14,2012-08-14 00:00:00,ON,2012,8,14,18.1,,13,,23.2,,,M,,M,,M,,,0,,0,,0.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.15,2012-08-15 00:00:00,ON,2012,8,15,18.5,,11.1,,25.8,,,M,,M,,M,,,0,,0,,0.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.16,2012-08-16 00:00:00,ON,2012,8,16,19.6,,12.4,,26.8,,,M,,M,,M,,,0,,0,,1.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.17,2012-08-17 00:00:00,ON,2012,8,17,16.6,,10.8,,22.3,,,M,,M,,M,,,0,,0,,0,,1.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.18,2012-08-18 00:00:00,ON,2012,8,18,15.4,,7.8,,23,,,M,,M,,M,,,0,,0,,0,,2.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.19,2012-08-19 00:00:00,ON,2012,8,19,16.6,,9.3,,23.9,,,M,,M,,M,,,0,,0,,0,,1.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.20,2012-08-20 00:00:00,ON,2012,8,20,15.4,,8,,22.8,,,M,,M,,M,,,0,,0,,0,,2.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.21,2012-08-21 00:00:00,ON,2012,8,21,15.1,,5.8,,24.4,,,M,,M,,M,,,0,,0,,0,,2.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.22,2012-08-22 00:00:00,ON,2012,8,22,17.6,,9.1,,26.1,,,M,,M,,M,,,0,,0,,0,,0.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.23,2012-08-23 00:00:00,ON,2012,8,23,19.7,,11.5,,27.8,,,M,,M,,M,,,0,,0,,1.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.24,2012-08-24 00:00:00,ON,2012,8,24,20.1,,11.2,,29,,,M,,M,,M,,,0,,0,,2.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.25,2012-08-25 00:00:00,ON,2012,8,25,23.2,,16.1,,30.2,,,M,,M,,M,,,0,,0,,5.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.26,2012-08-26 00:00:00,ON,2012,8,26,22.5,,17,,27.9,,,M,,M,,M,,,0,,0,,4.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.27,2012-08-27 00:00:00,ON,2012,8,27,21.1,,17.5,,24.7,,,M,,M,,M,,,0,,0,,3.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.28,2012-08-28 00:00:00,ON,2012,8,28,19.2,,12.2,,26.1,,,M,,M,,M,,,0,,0,,1.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.29,2012-08-29 00:00:00,ON,2012,8,29,16.3,,8.1,,24.5,,,M,,M,,M,,,0,,0,,0,,1.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.30,2012-08-30 00:00:00,ON,2012,8,30,18.5,,9.5,,27.4,,,M,,M,,M,,,0,,0,,0.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.8.31,2012-08-31 00:00:00,ON,2012,8,31,25.4,,17,,33.8,,,M,,M,,M,,,0,,0,,7.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.1,2012-09-01 00:00:00,ON,2012,9,1,21.5,E,14.2,E,28.8,E,,M,,M,,M,,,,M,,M,3.5,E,0,E,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.2,2012-09-02 00:00:00,ON,2012,9,2,20.5,,14.4,,26.6,,,M,,M,,M,,,0,,0,,2.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.3,2012-09-03 00:00:00,ON,2012,9,3,23.1,,15.4,,30.8,,,M,,M,,M,,,0,,0,,5.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.4,2012-09-04 00:00:00,ON,2012,9,4,18.9,,14.3,,23.5,,,M,,M,,M,,,0,,0,,0.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.5,2012-09-05 00:00:00,ON,2012,9,5,21.4,,15,,27.7,,,M,,M,,M,,,0,,0,,3.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.6,2012-09-06 00:00:00,ON,2012,9,6,21,,13.7,,28.2,,,M,,M,,M,,,0,,0,,3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.7,2012-09-07 00:00:00,ON,2012,9,7,20,,13.4,,26.6,,,M,,M,,M,,,0,,0,,2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.8,2012-09-08 00:00:00,ON,2012,9,8,16.7,,13,,20.3,,,M,,M,,M,,,0,,0,,0,,1.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.9,2012-09-09 00:00:00,ON,2012,9,9,14.3,,8.1,,20.4,,,M,,M,,M,,,0,,0,,0,,3.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.10,2012-09-10 00:00:00,ON,2012,9,10,14.7,,7.8,,21.5,,,M,,M,,M,,,0,,0,,0,,3.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.11,2012-09-11 00:00:00,ON,2012,9,11,15.7,,6.8,,24.5,,,M,,M,,M,,,0,,0,,0,,2.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.12,2012-09-12 00:00:00,ON,2012,9,12,19.2,,12.4,,26,,,M,,M,,M,,,0,,0,,1.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.13,2012-09-13 00:00:00,ON,2012,9,13,20.8,E,13.2,E,28.4,E,,M,,M,,M,,,,M,,M,2.8,E,0,E,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.14,2012-09-14 00:00:00,ON,2012,9,14,13.2,,7.6,,18.7,,,M,,M,,M,,,0,,0,,0,,4.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.15,2012-09-15 00:00:00,ON,2012,9,15,12.9,,6.6,,19.2,,,M,,M,,M,,,0,,0,,0,,5.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.16,2012-09-16 00:00:00,ON,2012,9,16,15.3,,6.1,,24.4,,,M,,M,,M,,,0,,0,,0,,2.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.17,2012-09-17 00:00:00,ON,2012,9,17,16.5,,10,,23,,,M,,M,,M,,,0,,0,,0,,1.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.18,2012-09-18 00:00:00,ON,2012,9,18,15.1,E,13.2,E,16.9,E,,M,,M,,M,,,,M,,M,0,E,2.9,E,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.19,2012-09-19 00:00:00,ON,2012,9,19,10.3,,4,,16.5,,,M,,M,,M,,,0,,0,,0,,7.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.20,2012-09-20 00:00:00,ON,2012,9,20,14.7,,11.9,,17.5,,,M,,M,,M,,,0,,0,,0,,3.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.21,2012-09-21 00:00:00,ON,2012,9,21,13.9,,7.6,,20.2,,,M,,M,,M,,,0,,0,,0,,4.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.22,2012-09-22 00:00:00,ON,2012,9,22,11.1,,6.6,,15.6,,,M,,M,,M,,,0,,0,,0,,6.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.23,2012-09-23 00:00:00,ON,2012,9,23,8.5,,3.3,,13.7,,,M,,M,,M,,,0,,0,,0,,9.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.24,2012-09-24 00:00:00,ON,2012,9,24,8.9,,2.2,,15.5,,,M,,M,,M,,,0,,0,,0,,9.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.25,2012-09-25 00:00:00,ON,2012,9,25,14.8,,10,,19.6,,,M,,M,,M,,,0,,0,,0,,3.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.26,2012-09-26 00:00:00,ON,2012,9,26,11.5,,3.9,,19,,,M,,M,,M,,,0,,0,,0,,6.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.27,2012-09-27 00:00:00,ON,2012,9,27,10.2,,3.2,,17.2,,,M,,M,,M,,,0,,0,,0,,7.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.28,2012-09-28 00:00:00,ON,2012,9,28,10.2,,2.3,,18.1,,,M,,M,,M,,,0,,0,,0,,7.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.29,2012-09-29 00:00:00,ON,2012,9,29,11.2,,4,,18.3,,,M,,M,,M,,,0,,0,,0,,6.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.9.30,2012-09-30 00:00:00,ON,2012,9,30,11.8,,5.9,,17.7,,,M,,M,,M,,,0,,0,,0,,6.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.1,2012-10-01 00:00:00,ON,2012,10,1,10.9,,3.1,,18.6,,,M,,M,,M,,,0,,0,,0,,7.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.2,2012-10-02 00:00:00,ON,2012,10,2,14.8,,8.8,,20.8,,,M,,M,,M,,,0,,0,,0,,3.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.3,2012-10-03 00:00:00,ON,2012,10,3,18.7,,14.9,,22.4,,,M,,M,,M,,,0,,0,,0.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.4,2012-10-04 00:00:00,ON,2012,10,4,18.6,,14.3,,22.8,,,M,,M,,M,,,0,,0,,0.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.5,2012-10-05 00:00:00,ON,2012,10,5,12.5,,6.8,,18.2,,,M,,M,,M,,,0,,0,,0,,5.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.6,2012-10-06 00:00:00,ON,2012,10,6,7,,4.9,,9,,,M,,M,,M,,,0,,0,,0,,11,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.7,2012-10-07 00:00:00,ON,2012,10,7,4.4,,-0.1,,8.9,,,M,,M,,M,,,0,,0,,0,,13.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.8,2012-10-08 00:00:00,ON,2012,10,8,6.1,,0.2,,11.9,,,M,,M,,M,,,0,,0,,0,,11.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.9,2012-10-09 00:00:00,ON,2012,10,9,7.6,,1.6,,13.6,,,M,,M,,M,,,0,,0,,0,,10.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.10,2012-10-10 00:00:00,ON,2012,10,10,6.3,,0.9,,11.7,,,M,,M,,M,,,0,,0,,0,,11.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.11,2012-10-11 00:00:00,ON,2012,10,11,6.6,,-0.5,,13.7,,,M,,M,,M,,,0,,0,,0,,11.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.12,2012-10-12 00:00:00,ON,2012,10,12,3.8,,-1.9,,9.4,,,M,,M,,M,,,0,,0,,0,,14.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.13,2012-10-13 00:00:00,ON,2012,10,13,6.5,,-2.1,,15.1,,,M,,M,,M,,,0,,0,,0,,11.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.16,2012-10-16 00:00:00,ON,2012,10,16,7.8,,3.5,,12.1,,,M,,M,,M,,,0,,0,,0,,10.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.17,2012-10-17 00:00:00,ON,2012,10,17,12.5,,5.8,,19.1,,,M,,M,,M,,,0,,0,,0,,5.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.18,2012-10-18 00:00:00,ON,2012,10,18,11.4,,6.2,,16.6,,,M,,M,,M,,,0,,0,,0,,6.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.19,2012-10-19 00:00:00,ON,2012,10,19,10.2,,5.9,,14.4,,,M,,M,,M,,,0,,0,,0,,7.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.20,2012-10-20 00:00:00,ON,2012,10,20,8.1,,5.9,,10.3,,,M,,M,,M,,,0,,0,,0,,9.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.21,2012-10-21 00:00:00,ON,2012,10,21,9.2,,3.7,,14.7,,,M,,M,,M,,,0,,0,,0,,8.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.22,2012-10-22 00:00:00,ON,2012,10,22,10.3,,1.5,,19.1,,,M,,M,,M,,,0,,0,,0,,7.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.23,2012-10-23 00:00:00,ON,2012,10,23,11.1,,8.7,,13.5,,,M,,M,,M,,,0,,0,,0,,6.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.24,2012-10-24 00:00:00,ON,2012,10,24,13.3,,8.4,,18.2,,,M,,M,,M,,,0,,0,,0,,4.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.25,2012-10-25 00:00:00,ON,2012,10,25,16.6,,9.5,,23.6,,,M,,M,,M,,,0,,0,,0,,1.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.26,2012-10-26 00:00:00,ON,2012,10,26,11.2,,4.9,,17.5,,,M,,M,,M,,,0,,0,,0,,6.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.27,2012-10-27 00:00:00,ON,2012,10,27,5.5,,2.7,,8.2,,,M,,M,,M,,,0,,0,,0,,12.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.28,2012-10-28 00:00:00,ON,2012,10,28,3.9,,1.8,,5.9,,,M,,M,,M,,,0,,0,,0,,14.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.29,2012-10-29 00:00:00,ON,2012,10,29,3,,2,,4,,,M,,M,,M,,,0,,0,,0,,15,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.30,2012-10-30 00:00:00,ON,2012,10,30,6.4,,3.1,,9.6,,,M,,M,,M,,,0,,0,,0,,11.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.10.31,2012-10-31 00:00:00,ON,2012,10,31,6.6,,4.7,,8.5,,,M,,M,,M,,,0,,0,,0,,11.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.1,2012-11-01 00:00:00,ON,2012,11,1,4.2,,2.9,,5.5,,,M,,M,,M,,,0,,0,,0,,13.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.2,2012-11-02 00:00:00,ON,2012,11,2,2.2,,-0.2,,4.6,,,M,,M,,M,,,0,,0,,0,,15.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.3,2012-11-03 00:00:00,ON,2012,11,3,1.9,,-1,,4.8,,,M,,M,,M,,,0,,0,,0,,16.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.4,2012-11-04 00:00:00,ON,2012,11,4,1.6,,-0.5,,3.6,,,M,,M,,M,,,0,,0,,0,,16.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.5,2012-11-05 00:00:00,ON,2012,11,5,-0.6,,-4,,2.9,,,M,,M,,M,,,0,,0,,0,,18.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.6,2012-11-06 00:00:00,ON,2012,11,6,-1.1,,-4.5,,2.3,,,M,,M,,M,,,0,,0,,0,,19.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.7,2012-11-07 00:00:00,ON,2012,11,7,0.7,,-4.2,,5.6,,,M,,M,,M,,,0,,0,,0,,17.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.8,2012-11-08 00:00:00,ON,2012,11,8,0.4,,-5.4,,6.1,,,M,,M,,M,,,0,,0,,0,,17.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.9,2012-11-09 00:00:00,ON,2012,11,9,2.5,,-1.3,,6.3,,,M,,M,,M,,,0,,0,,0,,15.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.10,2012-11-10 00:00:00,ON,2012,11,10,7.7,,4.7,,10.7,,,M,,M,,M,,,0,,0,,0,,10.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.11,2012-11-11 00:00:00,ON,2012,11,11,13.9,,10.7,,17,,,M,,M,,M,,,0,,0,,0,,4.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.12,2012-11-12 00:00:00,ON,2012,11,12,8.4,,0.9,,15.8,,,M,,M,,M,,,0,,0,,0,,9.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.13,2012-11-13 00:00:00,ON,2012,11,13,0.1,,-0.7,,0.9,,,M,,M,,M,,,0,,0,,0,,17.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.14,2012-11-14 00:00:00,ON,2012,11,14,0.4,,-3.7,,4.5,,,M,,M,,M,,,0,,0,,0,,17.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.15,2012-11-15 00:00:00,ON,2012,11,15,1.5,,-3.7,,6.7,,,M,,M,,M,,,0,,0,,0,,16.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.16,2012-11-16 00:00:00,ON,2012,11,16,2.6,,-4.5,,9.7,,,M,,M,,M,,,0,,0,,0,,15.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.17,2012-11-17 00:00:00,ON,2012,11,17,2.9,,-3.7,,9.5,,,M,,M,,M,,,0,,0,,0,,15.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.18,2012-11-18 00:00:00,ON,2012,11,18,5.4,,-0.5,,11.3,,,M,,M,,M,,,0,,0,,0,,12.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.19,2012-11-19 00:00:00,ON,2012,11,19,4.6,,-0.9,,10.1,,,M,,M,,M,,,0,,0,,0,,13.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.20,2012-11-20 00:00:00,ON,2012,11,20,6,,0.1,,11.8,,,M,,M,,M,,,0,,0,,0,,12,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.21,2012-11-21 00:00:00,ON,2012,11,21,3.7,,-2.8,,10.2,,,M,,M,,M,,,0,,0,,0,,14.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.22,2012-11-22 00:00:00,ON,2012,11,22,6.6,,-0.9,,14,,,M,,M,,M,,,0,,0,,0,,11.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.23,2012-11-23 00:00:00,ON,2012,11,23,4.9,,-1.2,,10.9,,,M,,M,,M,,,0,,0,,0,,13.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.24,2012-11-24 00:00:00,ON,2012,11,24,-0.5,,-2,,1.1,,,M,,M,,M,,,0,,0,,0,,18.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.25,2012-11-25 00:00:00,ON,2012,11,25,-1.6,,-3.3,,0.1,,,M,,M,,M,,,0,,0,,0,,19.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.26,2012-11-26 00:00:00,ON,2012,11,26,-0.6,,-2.4,,1.3,,,M,,M,,M,,,0,,0,,0,,18.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.27,2012-11-27 00:00:00,ON,2012,11,27,-1.5,,-5.1,,2.1,,,M,,M,,M,,,0,,0,,0,,19.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.28,2012-11-28 00:00:00,ON,2012,11,28,-1.4,,-4.8,,2.1,,,M,,M,,M,,,0,,0,,0,,19.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.29,2012-11-29 00:00:00,ON,2012,11,29,1,,-4.6,,6.5,,,M,,M,,M,,,0,,0,,0,,17,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2012.11.30,2012-11-30 00:00:00,ON,2012,11,30,-1.6,,-3.3,,0.1,,,M,,M,,M,,,0,,0,,0,,19.6,,,,,
